timestamp,source,currency,rate_to_usd,status
2025-05-25T03:07:53.348065,openexchangerates,EUR,0.879523,success
2025-05-25T03:07:53.348065,openexchangerates,FJD,2.2528,success
2025-05-25T03:07:53.348065,openexchangerates,FKP,0.738389,success
2025-05-25T03:07:53.348065,openexchangerates,GBP,0.738389,success
2025-05-25T03:07:53.348065,openexchangerates,GEL,2.74,success
2025-05-25T03:07:53.348065,openexchangerates,GGP,0.738389,success
2025-05-25T03:07:53.348065,openexchangerates,GHS,13.2663,success
2025-05-25T03:07:53.348065,openexchangerates,GIP,0.738389,success
2025-05-25T03:07:53.348065,openexchangerates,GMD,72.2172,success
2025-05-25T03:07:53.348065,openexchangerates,GNF,8665.753645,success
2025-05-25T03:07:53.348065,openexchangerates,GTQ,7.678511,success
2025-05-25T03:07:53.348065,openexchangerates,GYD,209.287179,success
2025-05-25T03:07:53.348065,openexchangerates,HKD,7.83303,success
2025-05-25T03:07:53.348065,openexchangerates,HNL,26.038366,success
2025-05-25T03:07:53.348065,openexchangerates,HRK,6.62976,success
2025-05-25T03:07:53.348065,openexchangerates,HTG,130.892498,success
2025-05-25T03:07:53.348065,openexchangerates,HUF,355.27,success
2025-05-25T03:07:53.348065,openexchangerates,IDR,16246.25,success
2025-05-25T03:07:53.348065,openexchangerates,ILS,3.611275,success
2025-05-25T03:07:53.348065,openexchangerates,IMP,0.738389,success
2025-05-25T03:07:53.348065,openexchangerates,INR,85.07605,success
2025-05-25T03:07:53.348065,openexchangerates,IQD,1310.421747,success
2025-05-25T03:07:53.348065,openexchangerates,IRR,42250,success
2025-05-25T03:07:53.348065,openexchangerates,ISK,127.66,success
2025-05-25T03:07:53.348065,openexchangerates,JEP,0.738389,success
2025-05-25T03:07:53.348065,openexchangerates,JMD,158.964221,success
2025-05-25T03:07:53.348065,openexchangerates,JOD,0.709,success
2025-05-25T03:07:53.348065,openexchangerates,JPY,142.5550282,success
2025-05-25T03:07:53.348065,openexchangerates,KES,129.25,success
2025-05-25T03:07:53.348065,openexchangerates,KGS,87.45,success
2025-05-25T03:07:53.348065,openexchangerates,KHR,4004.179626,success
2025-05-25T03:07:53.348065,openexchangerates,KMF,432.893,success
2025-05-25T03:07:53.348065,openexchangerates,KPW,900,success
2025-05-25T03:07:53.348065,openexchangerates,KRW,1365.729577,success
2025-05-25T03:07:53.348065,openexchangerates,KWD,0.30652,success
2025-05-25T03:07:53.348065,openexchangerates,KYD,0.833623,success
2025-05-25T03:07:53.348065,openexchangerates,KZT,511.63649,success
2025-05-25T03:07:53.348065,openexchangerates,LAK,21612.453117,success
2025-05-25T03:07:53.348065,openexchangerates,LBP,89638.328105,success
2025-05-25T03:07:53.348065,openexchangerates,LKR,299.48135,success
2025-05-25T03:07:53.348065,openexchangerates,LRD,200.066985,success
2025-05-25T03:07:53.348065,openexchangerates,LSL,17.905244,success
2025-05-25T03:07:53.348065,openexchangerates,LYD,5.465386,success
2025-05-25T03:07:53.348065,openexchangerates,MAD,9.195087,success
2025-05-25T03:07:53.348065,openexchangerates,MDL,17.281698,success
2025-05-25T03:07:53.348065,openexchangerates,MGA,4473.092512,success
2025-05-25T03:07:53.348065,openexchangerates,MKD,54.132409,success
2025-05-25T03:07:53.348065,openexchangerates,MMK,2098,success
2025-05-25T03:07:53.348065,openexchangerates,MNT,3398,success
2025-05-25T03:07:53.348065,openexchangerates,MOP,8.067938,success
2025-05-25T03:07:53.348065,openexchangerates,MRU,39.782478,success
2025-05-25T03:07:53.348065,openexchangerates,MUR,45.710002,success
2025-05-25T03:07:53.348065,openexchangerates,MVR,15.46,success
2025-05-25T03:07:53.348065,openexchangerates,MWK,1734.583967,success
2025-05-25T03:07:53.348065,openexchangerates,MXN,19.2436,success
2025-05-25T03:07:53.348065,openexchangerates,MYR,4.231,success
2025-05-25T03:07:53.348065,openexchangerates,MZN,63.899993,success
2025-05-25T03:07:53.348065,openexchangerates,NAD,17.905244,success
2025-05-25T03:07:53.348065,openexchangerates,NGN,1589.8,success
2025-05-25T03:07:53.348065,openexchangerates,NIO,36.815547,success
2025-05-25T03:07:53.348065,openexchangerates,NOK,10.1063,success
2025-05-25T03:07:53.348065,openexchangerates,NPR,136.437287,success
2025-05-25T03:07:53.348065,openexchangerates,NZD,1.670565,success
2025-05-25T03:07:53.348065,openexchangerates,OMR,0.384987,success
2025-05-25T03:07:53.348065,openexchangerates,PAB,1,success
2025-05-25T03:07:53.348065,openexchangerates,PEN,3.659961,success
2025-05-25T03:07:53.348065,openexchangerates,PGK,4.101023,success
2025-05-25T03:07:53.348065,openexchangerates,PHP,55.349994,success
2025-05-25T03:07:53.348065,openexchangerates,PKR,281.947511,success
2025-05-25T03:07:53.348065,openexchangerates,PLN,3.747305,success
2025-05-25T03:07:53.348065,openexchangerates,PYG,7980.891426,success
2025-05-25T03:07:53.348065,openexchangerates,QAR,3.646003,success
2025-05-25T03:07:53.348065,openexchangerates,RON,4.4462,success
2025-05-25T03:07:53.348065,openexchangerates,RSD,103.317111,success
2025-05-25T03:07:53.348065,openexchangerates,RUB,79.475654,success
2025-05-25T03:07:53.348065,openexchangerates,RWF,1432.971811,success
2025-05-25T03:07:53.348065,openexchangerates,SAR,3.750698,success
2025-05-25T03:07:53.348065,openexchangerates,SBD,8.350767,success
2025-05-25T03:07:53.348065,openexchangerates,SCR,14.217208,success
2025-05-25T03:07:53.348065,openexchangerates,SDG,600.5,success
2025-05-25T03:07:53.348065,openexchangerates,SEK,9.5324,success
2025-05-25T03:07:53.348065,openexchangerates,SGD,1.287167,success
2025-05-25T03:07:53.348065,openexchangerates,SHP,0.738389,success
2025-05-25T03:07:53.348065,openexchangerates,SLL,20969.5,success
2025-05-25T03:07:53.348065,openexchangerates,SOS,571.672941,success
2025-05-25T03:07:53.348065,openexchangerates,SRD,36.65,success
2025-05-25T03:07:53.348065,openexchangerates,SSP,130.26,success
2025-05-25T03:07:53.348065,openexchangerates,STD,22281.8,success
2025-05-25T03:07:53.348065,openexchangerates,STN,21.594179,success
2025-05-25T03:07:53.348065,openexchangerates,SVC,8.752903,success
2025-05-25T03:07:53.348065,openexchangerates,SYP,13002,success
2025-05-25T03:07:53.348065,openexchangerates,SZL,17.900976,success
2025-05-25T03:07:53.348065,openexchangerates,THB,32.493293,success
2025-05-25T03:07:53.348065,openexchangerates,TJS,10.253534,success
2025-05-25T03:07:53.348065,openexchangerates,TMT,3.505,success
2025-05-25T03:07:53.348065,openexchangerates,TND,2.990054,success
2025-05-25T03:07:53.348065,openexchangerates,TOP,2.40776,success
2025-05-25T03:07:53.348065,openexchangerates,TRY,38.881399,success
2025-05-25T03:07:53.348065,openexchangerates,TTD,6.799963,success
2025-05-25T03:07:53.348065,openexchangerates,TWD,29.979398,success
2025-05-25T03:07:53.348065,openexchangerates,TZS,2698.390686,success
2025-05-25T03:07:53.348065,openexchangerates,UAH,41.523021,success
2025-05-25T03:07:53.348065,openexchangerates,UGX,3651.494101,success
2025-05-25T03:07:53.348065,openexchangerates,USD,1,success
2025-05-25T03:07:53.348065,openexchangerates,UYU,41.62071,success
2025-05-25T03:07:53.348065,openexchangerates,UZS,12908.850114,success
2025-05-25T03:07:53.348065,openexchangerates,VES,94.873392,success
2025-05-25T03:07:53.348065,openexchangerates,VND,25953.80398,success
2025-05-25T03:07:53.348065,openexchangerates,VUV,118.722,success
2025-05-25T03:07:53.348065,openexchangerates,WST,2.8,success
2025-05-25T03:07:53.348065,openexchangerates,XAF,576.929324,success
2025-05-25T03:07:53.348065,openexchangerates,XAG,0.02985522,success
2025-05-25T03:07:53.348065,openexchangerates,XAU,0.00029785,success
2025-05-25T03:07:53.348065,openexchangerates,XCD,2.70255,success
2025-05-25T03:07:53.348065,openexchangerates,XDR,0.722135,success
2025-05-25T03:07:53.348065,openexchangerates,XOF,576.929324,success
2025-05-25T03:07:53.348065,openexchangerates,XPD,0.00100255,success
2025-05-25T03:07:53.348065,openexchangerates,XPF,104.955022,success
2025-05-25T03:07:53.348065,openexchangerates,XPT,0.00092725,success
2025-05-25T03:07:53.348065,openexchangerates,YER,243.924948,success
2025-05-25T03:07:53.348065,openexchangerates,ZAR,17.84516,success
2025-05-25T03:07:53.348065,openexchangerates,ZMW,27.359384,success
2025-05-25T03:07:53.348065,openexchangerates,ZWL,322,success
